Sponsor,Name,Place,Where_Line_1,Where_Line_2,Where_Line_3,Cost,Description,Keyword,Type of Event,Event_Genre,Audience,Link,Schedule Type,Final_Start_date,Final_End_Date,EventStartDate1,EventCompleteDate1,Freq,Interval,By_day,By_month,By_monthDay,Sh_start1,Sh_end1,Sh_start2,Sh_end2,Sh_start3,Sh_end3,EventStartDate2,EventCompleteDate2,Freq1,Interval1,By_day1,By_month1,By_monthDay1,Sh_start4,Sh_end4,Sh_start5,Sh_end5,Sh_start6,Sh_end6,EventStartDate3,EventCompleteDate3,Freq2,Interval2,By_day2,By_month2,By_monthDay2,Sh_start7,Sh_end7,Sh_start8,Sh_end8,Sh_start9,Sh_end9,EventStartDate4,EventCompleteDate4,Freq3,Interval3,By_day3,By_month3,By_monthDay4,Event Poster,Sh_start10,Sh_end10,Sh_start11,Sh_end11,Sh_start12,Sh_end12,EventStartDate5,EventCompleteDate5,Freq4,Interval4,By_day4,By_month4,By_monthDay4,Sh_start13,Sh_end13,Sh_start14,Sh_end14,Sh_start15,Sh_end15,Start_Hours_on_Monday,End_Hours_on_Monday,Start_Hours_on_Tuesday,End_Hours_Tuesday,Start_Hours_OnWednesday,End_Hours_onWdnesday,Start_hours_onThursday,End_hours_onThursday,Start_hours_on_Friday,End_hours_on_Friday,Satrt_hours_onSaturday,End_hours_onSaturday,Start_hours_onSunday,End_hours_onSunday
,Mary Black,,Berklee Performance Center,136 Massachusetts Ave,"Boston, MA 02115",30,"Blessed with a voice that is pure gold.Los Angeles TimesMary Black has long been considered one of the finest female vocalists in the Celtic world. An unparalleled interpretive singer with a beautiful, dynamic voice, she draws on her traditional Irish folk and ballad background to create music that soars with a contemporary edge. Shes touring in support of Stories from the Steeples, her much-anticipated first studio album in six years.",,Concert,,Adults,www.worldmusic.org,performance_based,10/11/2012,10/11/2012,,,ONCE,1,,1,Monday,20:00:00,22:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,10/11/2012,10/11/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Mr. Cao Goes to Washington,,"Paramount Center, Bright Family Screening Room",559 Washington St,"Boston, MA 02111",10,"ArtsEmerson: The World On Stage presents ""Mr. Cao Goes to Washington."" Rookie Louisiana congressman, Joseph Cao, angers fellow Republicans by befriending President Obama. Then he alienates the President by voting with the Republicans against Health Care Reform. Will bipartisanship reward or ruin his chances for re-election?*This screening will be preceded by ""Real Talk"" (directed by Patrick Ng), a short film about a friendship in a New York neighborhood. It will also include Q&A with director S. Leo Chiang*",,Movies,,Adults,artsemerson.org,performance_based,27/10/2012,27/10/2012,,,ONCE,1,,1,Monday,19:00:00,20:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,27/10/2012,27/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,London Bridgez Unplugged: Spoken Word &amp; Live Music,,The Lilypad @  1353 Cambridge Street,"Cambridge, MA",,10,Soul Word Artist London Bridgez presents an unplugged set of spoken word poetry & live music accompaniment. Aids education awareness & contraception gift bags will be available to all guests thanks to the Multicultural Aids Coalition of Boston. This is an all ages show. Special rates for at risk college and non profit groups. email for details. email londonbridgez@gmail.com to rsvp  or buy tickets www.inticketing.com,,Show,,Adults,www.londonbridgez.com,performance_based,01/12/2012,01/12/2012,,,ONCE,1,,1,Monday,19:00:00,21:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,01/12/2012,01/12/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Live From Lowell Hall: Harvard Honors Jazz Heroes.,,Lowell Lecture Hall,17 Kirkland St,"Cambridge, MA 02138",5,"They are unsung heroes of Bostons jazz scenefor decades, WGBH-FM radio personalities Steve Schwartz and Eric Jackson, and presenter/promoter Fred Taylor, have been tireless advocates for the music and its artists. Harvard will pay them tribute in November with Live From Lowell Hall: Harvard Honors Jazz Heroes, a concert featuring music performed by the Harvard Sunday Band (Mark Olson, Director) and Harvard Monday Band (Don Braden 85, Guest Director.)",,Concert,,Adults,www.boxoffice.harvard.edu,performance_based,02/11/2012,02/11/2012,,,ONCE,1,,1,Monday,20:00:00,21:30:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,02/11/2012,02/11/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Kambiris 2nd Birthday,,Franklin Park Zoo,1 Columbia Road Entrance,"Boston, MA 02121",17,"Watch Kambiri celebrate her second birthday! Kambiri, the youngest of Franklin Park Zoos eight western lowland gorillas, turns two years old in November. In honor of her birthday, the gorilla exhibit will be festively decorated and Kambiri and all of the gorillas will enjoy treats made especially for them. Guests will also have the opportunity to sign a giant birthday card for Kambiri.",,Exhibition,,Children,www.franklinparkzoo.org,openhour_based,04/11/2012,04/11/2012,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,10:30:00,14:00:00
,John Coltrane Memorial Concert: &quot;35th Annual&quot; featuring Terri Lyne Carrington and honoring Andy McGhee &amp; Steve Schwartz,,Blackman Theatre,360 Huntington Ave,"Boston, MA 02115",30,"The 35th anniversary of the John Coltrane Memorial Concert (JCMC) features 2012 Grammy-Award winning master drummer, composer, arranger, record producer and entrepreneur Terri Lyne Carrington. In JCMC tradition, WGBHs Eric Jackson presides over this years concert which honors Steve Schwartz, highly acclaimed jazz producer and radio personality, and Andy McGhee, master saxophonist and educator recognized as Bostons ""golden man of jazz.""This years John Coltrane Memorial Ensemble features some of the leading musicians of our time who also happen to be Boston-based. Along with long time JCMC core members Bill Pierce (reeds/woodwinds), Carl Atkins (reeds/woodwinds), Stan Strickland (reeds/woodwinds), John Lockwood (acoustic bass) and Tim Ingles (electric bass), this years concert will feature the first time appearances of pianist Consuelo Candelaria-Barry and guitarist/composer Bill Banfield, who also serves as Head of Africana Studies at Berklee College of Music. The 35th anniversary Ensemble also includes JCMC co-founder and co-producer Leonard Brown (reeds/woodwinds), as well as Ricardo Monzon (percussion), JCMC co-producer Emmett G. Price III (piano/keyboards), and special guest Terri Lyne Carrington on drums.The 2012 Ensemble will perform a repertoire of all Coltrane compositions, including Moments Notice, Central Park West,  Impressions, After the Rain, The Father and the Son and the Holy Ghost, and a Trane blues medley. In what has become a JCMC tradition, the Ensemble will close with Peace on Earth.John Coltrane Memorial Concert, the worlds oldest annual performance tribute to the musical & spiritual legacy of John Coltrane, is presented by the Friends of the John Coltrane Memorial Concert, Inc. (FJCMC). Producers of the concert are Leonard Brown and Emmett G. Price III.",,Concert,,Adults,www.jcmc.neu.edu,performance_based,03/11/2012,03/11/2012,,,ONCE,1,,1,Monday,19:30:00,21:30:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,03/11/2012,03/11/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Howard Gotlieb Archival Research Center Lecture with Musicologist and Historian Philip Gossett,,"George Sherman Union, 2nd Floor Metcalf Ballroom",775 Commonwealth Ave,"Boston, MA 02215",0,"Join noted Verdi scholar, distinguished musicologist and one of the worlds foremost experts on Italian opera, Philip Gossett, for a talk on Giuseppe Verdi. Moderated by Boston radio icon Ron Della Chiesa, this event is part of the Spirit of Verdi program, a yearlong exploration and celebration of the work of Giuseppe Verdi in anticipation of the bicentennial of the composers birth. Gossett specializes in 19th-century Italian opera, specifically the works of Rossini, Bellini, Donizetti and Verdi. Author of two books on Donizetti and of the recent Divas and Scholars: Performing Italian Opera, Gossett serves as general editor of The Works of Giuseppe Verdi and of The Critical Edition of the Works of Gioachino Rossini. Among the operas he himself has edited or co-edited are Rossinis Tancredi, Ermione and Semiramide. He is currently working on Verdis La Forza del Destino. In 1998 the Italian government awarded Gosset its highest civilian honor, Cavaliere di Gran Croce and he most recently won the Mellon Distinguished Achievement Award. An exhibit featuring Verdi material from the Gotlieb Center holdings will also be a part of this exciting evening. Hosted by the Howard Gotlieb Archival Research Center, Boston University, the College of Fine Arts and the School of Music.",,Reading,,All public,calendar.boston.com,performance_based,25/10/2012,25/10/2012,,,ONCE,1,,1,Monday,18:00:00,20:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,25/10/2012,25/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Grammy Award-Winning Gospel Music Icon Dr. Bobby Jones to Host Benefit Concert,,Berklee Performance Center,136 Massachusetts Ave,"Boston, MA 02115",60,"In an American Idol-style competition, the Whittier Street Health Centers Saving the Health of the Community: International Benefit Gospel Concert will feature inspirational gospel performances and honor community leaders Colette A.M Phillips, President and CEO of Colette Phillips Communications, and William E. Dickerson founding Pastor of Greater Love Tabernacle for their civic involvement and commitment to improving the quality of life for citizens in Boston and New England. The evening will be hosted by gospel music legend and Black Entertainment Television host Dr. Bobby Jones.The event will feature twelve notable gospel performers and choirs from around New England representing world music spanning the African Diaspora.$20 for general admission; $35 for Premium seating; $75 for VIP package, which includes VIP reception at the Back Bay Hilton, and premium concert seating at the Berklee Performance Center.Call 617-989-3182 for ticket information or visit www.wshc.org/events.htmlAll proceeds will benefit the work and mission of Whittier Street Health Center.",,Show,,Adults,www.wshc.org,performance_based,17/11/2012,17/11/2012,,,ONCE,1,,1,Monday,18:30:00,22:00:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,17/11/2012,17/11/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,"Grammy, Latin Grammy-Winning &quot;Prince of Salsa&quot;  Luis Enrique Performs at Berklee November 8",,Berklee Performance Center,136 Massachusetts Ave,"Boston, MA 02115",12,"Known for his smooth vocals and fiery dance moves, Nicaraguan singer-songwriter Luis Enrique""the Prince of Salsa""is one of Latin musics first pioneers of the romantic ""salsa sensual"" style. Backed by a large student ensemble, the Grammy- and Latin Grammy Award-winning artist will perform some of his biggest hits at Berklee College of Music on Nov. 8.Luis Enrique Meets Berklee is part of Berklees Signature Music Series and Latin Music and Culture Celebration. It takes place on Thursday, Nov. 8, 8:15 p.m. at the Berklee Performance Center (BPC), 136 Massachusetts Avenue, Boston. Tickets are reserved seating, $8, $16 (advance) and $12, $22 (day of show). Purchase tickets at berkleebpc.com, by calling 617 747-2261, or visit the BPC Box Office. The venue is wheelchair-accessible. The concert is produced by bass professor Oscar Stagnaro, with Matthew Nicholl, Berklees chair of contemporary writing and production, serving musical director.Luis Enrique pioneered a smooth, emotive brand of salsa that paved the way for other successful Latin pop artists, such as Marc Anthony and Victor Manuelle. A native of Managua, Nicaragua, he immigrated to Los Angeles in 1978. Inspired by American jazz and R&B, and excited to grow musically, he began incorporating new sounds into his music. After an audition for a local salsa group, he made such an impression on the bands producers that they took him into a studio to record a demo. That recording led to a deal with Sony in 1987 for the release of his debut album Amor de Media Noche.After establishing himself as one of the most successful and influential artists in salsa, Luis Enrique took a nine-year recording hiatus. He returned to the forefront of Latin American music with the release of the 2009 album Ciclos and last years Soy Y Sere, which received a 2012 Latin Grammy nomination for Best Salsa Album. His sizable discography has earned him a Grammy Award, two Latin Grammy Awards, five Lo Nuestro Awards, four Latin Billboard Awards, as well as several gold and platinum records.Luis Enrique has also become a forceful figure in the struggle for immigrant rights. He recently participated in the Congressional Hispanic Caucus Institute, where he had the opportunity to meet President Obama, and express his thoughts on the Dream Act and the importance of immigration reform.For more information on Luis Enrique, visit luisenriquemusic.com.",,Concert,,All public,,performance_based,08/11/2012,08/11/2012,,,ONCE,1,,1,Monday,20:15:00,22:15:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,08/11/2012,08/11/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Franklin Park Halloween Night Walk,,Franklin Park - Valley Gates section,1 Columbia Road Entrance,"Boston, MA 02121",0,"Join us for a spooky (safe!) walk in the park forest. No flashlights allowed, wear sturdy shoes, costumes and strollers discouraged. Explore the woods, hear about ghosts from earlier days in the park, and be amazed by how well your night vision eyes can see! Meet at Valley Gates parking lot, midway along the main park road (google map: Circuit Drive & Glen Lane, Boston). Look for the Jack OLantern. Bus #16 or 15 minute walk from Forest Hills, Blue Hill Avenue, Seaver St and Walnut Ave. RSVP and questions: 617-442-4141 or rsvp@franklinparkcoalition.org",,City activity,,Adults,www.franklinparkcoalition.org,openhour_based,27/10/2012,27/10/2012,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,19:00:00,20:30:00,,
,Fear Buffet: A Shorts Program,,"Paramount Center, Bright Family Screening Room",559 Washington St,"Boston, MA 02124",10,"ArtsEmerson: The World On Stage presents ""Fear Buffet: A Shorts Program."" This program features ""Dumpling"" (directed by Wesley Du), ""How War Ends"" (Scott Erickson), ""Fortune Cookie Magic Trick"" (Alex Chu), ""Nakamuras Addiction"" (Scott Erickson), ""Bloodtraffick"" (Jennifer Thym) and ""Down Under"" (Ray Arthur Wang). Join us for some scary fun and bite-sized tastes of horror, fear and flavorfully frightful situations in this unique short film program.*It includes a special appearance by filmmakers Wesley Du and Scott Erickson*",,Movies,,Adults,artsemerson.org,performance_based,26/10/2012,26/10/2012,,,ONCE,1,,1,Monday,21:30:00,22:30:00,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,26/10/2012,26/10/2012,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,,,,
,Extinct Car Day,,Larz Anderson Auto Museum,15 Newton St,"Brookline, MA 02445",10,,,Exhibition,,Adults,www.larzanderson.org,openhour_based,27/10/2012,27/10/2012,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,,,,,,,,,10:00:00,14:00:00,,
,Exhibition: The Last Tenement,,West End Museum,150 Staniford St,"Boston, MA 02114",0,,,Exhibition,,All public,www.thewestendmuseum.org,openhour_based,24/10/2012,31/12/2013,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,ONCE,1,,1,Monday,citysom_logo_email.png,,,,,,,,,ONCE,1,,1,Monday,,,,,,,,,12:00:00,16:00:00,12:00:00,16:00:00,12:00:00,16:00:00,12:00:00,16:00:00,12:00:00,16:00:00,,
